ID,author,tp,n1,tn,n2,fp,fn,TP,TN,FP,FN,screen_positive,pos,tot,ref_std,prev_std,test
cd4_less_200,Reeve,22,46,120,162,42,24,22,120,42,24,0.307692307692308,64,208,cult_other,22,cough_2w
cd4_less_200,Shapiro,14,25,63,102,39,11,14,63,39,11,0.417322834645669,53,127,cult_other,20,cough_2w
cd4_less_200,Swindells,17,27,108,195,87,10,17,108,87,10,0.468468468468469,104,222,cult_other,12,cough_2w
cd4_less_200,Yoon,106,194,465,726,261,88,106,465,261,88,0.398913043478261,367,920,cult_other,21,cough_2w
cd4_high_200,Al Darraji,0,8,72,80,8,8,0,72,8,8,0.0909090909090909,8,88,cult_other,9,cough_2w
cd4_high_200,Bjerrum,8,11,101,133,32,3,8,101,32,3,0.277777777777778,40,144,cult_other,8,cough_2w
cd4_high_200,Gersh,0,4,264,269,5,4,0,264,5,4,0.0183150183150183,5,273,cult_other,1,cough_2w
cd4_high_200,Hanifa,1,3,8,15,7,2,1,8,7,2,0.444444444444444,8,18,cult_other,17,cough_2w
cd4_high_200,Hoffmann,3,22,1139,1176,37,19,3,1139,37,19,0.0333889816360601,40,1198,cult_other,2,cough_2w
cd4_high_200,Kemper,3,3,29,35,6,0,3,29,6,0,0.236842105263158,9,38,cult_other,8,cough_2w
cd4_high_200,Kerkhoff,4,26,136,163,27,22,4,136,27,22,0.164021164021164,31,189,cult_other,14,cough_2w
cd4_high_200,Kufa,2,4,133,203,70,2,2,133,70,2,0.347826086956522,72,207,cult,2,cough_2w
cd4_high_200,LaCourse,2,7,207,218,11,5,2,207,11,5,0.0577777777777778,13,225,cult_other,3,cough_2w
cd4_high_200,Mbu,18,50,454,546,92,32,18,454,92,32,0.184563758389262,110,596,cult_other,8,cough_2w
cd4_high_200,Modi,11,32,373,437,64,21,11,373,64,21,0.159914712153518,75,469,cult_other,7,cough_2w
cd4_high_200,Nguyen,4,16,223,294,71,12,4,223,71,12,0.241935483870968,75,310,cult_other,5,cough_2w
cd4_high_200,Rangaka,3,34,706,722,16,31,3,706,16,31,0.0251322751322751,19,756,cult_other,4,cough_2w
cd4_high_200,Reeve,16,44,404,474,70,28,16,404,70,28,0.166023166023166,86,518,cult_other,8,cough_2w
cd4_high_200,Shapiro,12,15,211,267,56,3,12,211,56,3,0.24113475177305,68,282,cult_other,5,cough_2w
cd4_high_200,Swindells,17,29,363,471,108,12,17,363,108,12,0.25,125,500,cult_other,6,cough_2w
cd4_high_200,Yoon,25,48,430,557,127,23,25,430,127,23,0.251239669421488,152,605,cult_other,8,cough_2w
pregnant,Bjerrum,1,1,21,23,2,0,1,21,2,0,0.125,3,24,cult_other,4,cough_2w
pregnant,Hoffmann,7,35,1322,1369,47,28,7,1322,47,28,0.0384615384615385,54,1404,cult_other,2,cough_2w
pregnant,Kerkhoff,0,0,18,20,2,0,0,18,2,0,0.1,2,20,cult_other,0,cough_2w
pregnant,Kufa,1,1,7,9,2,0,1,7,2,0,0.3,3,10,cult,10,cough_2w
pregnant,LaCourse,2,8,272,284,12,6,2,272,12,6,0.0479452054794521,14,292,cult_other,3,cough_2w
pregnant,Modi,1,7,115,123,8,6,1,115,8,6,0.0692307692307692,9,130,cult_other,5,cough_2w
pregnant,Swindells,1,1,7,9,2,0,1,7,2,0,0.3,3,10,cult_other,10,cough_2w
pregnant,Yoon,1,2,34,41,7,1,1,34,7,1,0.186046511627907,8,43,cult_other,5,cough_2w
all,Affolabi,65,118,2185,2687,502,53,65,2185,502,53,0.202139037433155,567,2805,cult_other,4,cough
all,Ahmad,37,57,368,554,186,20,37,368,186,20,0.364975450081833,223,611,cult_other,9,cough
all,Al Darraji,8,15,56,110,54,7,8,56,54,7,0.496,62,125,cult_other,12,cough
all,Balcha,85,137,433,674,241,52,85,433,241,52,0.401972872996301,326,811,cult,17,cough
all,Bjerrum,28,40,210,354,144,12,28,210,144,12,0.436548223350254,172,394,cult_other,10,cough
all,Gersh,0,8,343,379,36,8,0,343,36,8,0.0930232558139535,36,387,cult_other,2,cough
all,Hanifa,43,64,169,287,118,21,43,169,118,21,0.458689458689459,161,351,cult_other,18,cough
all,Hoffmann,8,35,1267,1369,102,27,8,1267,102,27,0.0783475783475783,110,1404,cult_other,2,cough
all,Kemper,9,15,68,88,20,6,9,68,20,6,0.281553398058252,29,103,cult_other,15,cough
all,Kerkhoff,62,95,230,428,198,33,62,230,198,33,0.497131931166348,260,523,cult_other,18,cough
all,Kufa,20,24,210,391,181,4,20,210,181,4,0.48433734939759,201,415,cult,6,cough
all,LaCourse,2,8,242,284,42,6,2,242,42,6,0.150684931506849,44,292,cult_other,3,cough
all,Mbu,88,131,449,809,360,43,88,449,360,43,0.476595744680851,448,940,cult_other,14,cough
all,Modi,32,75,480,619,139,43,32,480,139,43,0.246397694524496,171,694,cult_other,11,cough
all,Nguyen,10,28,274,369,95,18,10,274,95,18,0.26448362720403,105,397,cult_other,7,cough
all,Rangaka,31,126,1209,1303,94,95,31,1209,94,95,0.0874737578726382,125,1429,cult_other,9,cough
all,Reeve,50,100,508,707,199,50,50,508,199,50,0.308550185873606,249,807,cult_other,12,cough
all,Shapiro,32,42,224,383,159,10,32,224,159,10,0.449411764705882,191,425,cult_other,10,cough
all,Swindells,42,56,398,667,269,14,42,398,269,14,0.43015214384509,311,723,cult_other,8,cough
all,Thit,19,30,377,432,55,11,19,377,55,11,0.16017316017316,74,462,cult_other,6,cough
all,Yoon,176,242,695,1283,588,66,176,695,588,66,0.500983606557377,764,1525,cult_other,16,cough
art,Affolabi,18,44,1505,1764,259,26,18,1505,259,26,0.15320796460177,277,1808,cult_other,2,cough
art,Ahmad,12,24,279,399,120,12,12,279,120,12,0.312056737588653,132,423,cult_other,6,cough
art,Gersh,0,8,339,375,36,8,0,339,36,8,0.0939947780678851,36,383,cult_other,2,cough
art,Hoffmann,0,0,1,2,1,0,0,1,1,0,0.5,1,2,cult_other,0,cough
art,Kufa,8,8,107,202,95,0,8,107,95,0,0.49047619047619,103,210,cult,4,cough
art,LaCourse,1,5,135,154,19,4,1,135,19,4,0.125786163522013,20,159,cult_other,3,cough
art,Nguyen,6,15,159,215,56,9,6,159,56,9,0.269565217391304,62,230,cult_other,7,cough
art,Rangaka,5,42,701,733,32,37,5,701,32,37,0.047741935483871,37,775,cult_other,5,cough
art,Thit,12,23,284,315,31,11,12,284,31,11,0.127218934911243,43,338,cult_other,7,cough
noart,Affolabi,47,74,680,923,243,27,47,680,243,27,0.290872617853561,290,997,cult_other,7,cough
noart,Ahmad,25,33,89,155,66,8,25,89,66,8,0.484042553191489,91,188,cult_other,18,cough
noart,Balcha,85,137,433,674,241,52,85,433,241,52,0.401972872996301,326,811,cult,17,cough
noart,Bjerrum,28,40,210,354,144,12,28,210,144,12,0.436548223350254,172,394,cult_other,10,cough
noart,Gersh,0,0,1,1,0,0,0,1,0,0,0,0,1,cult_other,0,cough
noart,Hanifa,43,64,169,287,118,21,43,169,118,21,0.458689458689459,161,351,cult_other,18,cough
noart,Hoffmann,8,35,1266,1367,101,27,8,1266,101,27,0.0777460770328103,109,1402,cult_other,2,cough
noart,Kemper,9,15,68,88,20,6,9,68,20,6,0.281553398058252,29,103,cult_other,15,cough
noart,Kerkhoff,62,95,230,428,198,33,62,230,198,33,0.497131931166348,260,523,cult_other,18,cough
noart,Kufa,12,16,103,189,86,4,12,103,86,4,0.478048780487805,98,205,cult,8,cough
noart,LaCourse,1,3,107,130,23,2,1,107,23,2,0.180451127819549,24,133,cult_other,2,cough
noart,Mbu,88,131,449,809,360,43,88,449,360,43,0.476595744680851,448,940,cult_other,14,cough
noart,Modi,32,75,480,619,139,43,32,480,139,43,0.246397694524496,171,694,cult_other,11,cough
noart,Nguyen,4,13,115,154,39,9,4,115,39,9,0.25748502994012,43,167,cult_other,8,cough
noart,Rangaka,26,84,508,570,62,58,26,508,62,58,0.134556574923547,88,654,cult_other,13,cough
noart,Reeve,50,100,508,707,199,50,50,508,199,50,0.308550185873606,249,807,cult_other,12,cough
noart,Shapiro,32,42,224,383,159,10,32,224,159,10,0.449411764705882,191,425,cult_other,10,cough
noart,Swindells,42,56,398,667,269,14,42,398,269,14,0.43015214384509,311,723,cult_other,8,cough
noart,Thit,7,7,93,117,24,0,7,93,24,0,0.25,31,124,cult_other,6,cough
noart,Yoon,176,242,695,1283,588,66,176,695,588,66,0.500983606557377,764,1525,cult_other,16,cough
cd4_less_200,Affolabi,42,63,445,638,193,21,42,445,193,21,0.335235378031384,235,701,cult_other,9,cough
cd4_less_200,Ahmad,18,27,94,154,60,9,18,94,60,9,0.430939226519337,78,181,cult_other,15,cough
cd4_less_200,Al Darraji,3,7,18,30,12,4,3,18,12,4,0.405405405405405,15,37,cult_other,19,cough
cd4_less_200,Balcha,54,83,174,297,123,29,54,174,123,29,0.465789473684211,177,380,cult,22,cough
cd4_less_200,Bjerrum,19,28,122,214,92,9,19,122,92,9,0.458677685950413,111,242,cult_other,12,cough
cd4_less_200,Gersh,0,2,38,42,4,2,0,38,4,2,0.0909090909090909,4,44,cult_other,5,cough
cd4_less_200,Hanifa,41,60,162,271,109,19,41,162,109,19,0.453172205438067,150,331,cult_other,18,cough
cd4_less_200,Hoffmann,4,13,146,166,20,9,4,146,20,9,0.134078212290503,24,179,cult_other,7,cough
cd4_less_200,Kemper,6,12,40,53,13,6,6,40,13,6,0.292307692307692,19,65,cult_other,18,cough
cd4_less_200,Kerkhoff,46,68,141,264,123,22,46,141,123,22,0.509036144578313,169,332,cult_other,20,cough
cd4_less_200,Kufa,17,20,91,174,83,3,17,91,83,3,0.515463917525773,100,194,cult,10,cough
cd4_less_200,LaCourse,0,0,16,17,1,0,0,16,1,0,0.0588235294117647,1,17,cult_other,0,cough
cd4_less_200,Mbu,59,81,107,263,156,22,59,107,156,22,0.625,215,344,cult_other,24,cough
cd4_less_200,Modi,18,41,95,143,48,23,18,95,48,23,0.358695652173913,66,184,cult_other,22,cough
cd4_less_200,Nguyen,6,12,51,75,24,6,6,51,24,6,0.344827586206897,30,87,cult_other,14,cough
cd4_less_200,Rangaka,25,92,526,581,55,67,25,526,55,67,0.118870728083209,80,673,cult_other,14,cough
cd4_less_200,Reeve,28,46,92,162,70,18,28,92,70,18,0.471153846153846,98,208,cult_other,22,cough
cd4_less_200,Shapiro,17,25,42,102,60,8,17,42,60,8,0.606299212598425,77,127,cult_other,20,cough
cd4_less_200,Swindells,18,27,93,195,102,9,18,93,102,9,0.540540540540541,120,222,cult_other,12,cough
cd4_less_200,Thit,14,18,111,140,29,4,14,111,29,4,0.272151898734177,43,158,cult_other,11,cough
cd4_less_200,Yoon,145,194,350,726,376,49,145,350,376,49,0.566304347826087,521,920,cult_other,21,cough
cd4_high_200,Affolabi,21,49,1697,1981,284,28,21,1697,284,28,0.150246305418719,305,2030,cult_other,2,cough
cd4_high_200,Ahmad,19,30,274,400,126,11,19,274,126,11,0.337209302325581,145,430,cult_other,7,cough
cd4_high_200,Al Darraji,5,8,38,80,42,3,5,38,42,3,0.534090909090909,47,88,cult_other,9,cough
cd4_high_200,Balcha,31,54,254,372,118,23,31,254,118,23,0.349765258215962,149,426,cult,13,cough
cd4_high_200,Bjerrum,8,11,85,133,48,3,8,85,48,3,0.388888888888889,56,144,cult_other,8,cough
cd4_high_200,Gersh,0,4,247,269,22,4,0,247,22,4,0.0805860805860806,22,273,cult_other,1,cough
cd4_high_200,Hanifa,1,3,7,15,8,2,1,7,8,2,0.5,9,18,cult_other,17,cough
cd4_high_200,Hoffmann,4,22,1097,1176,79,18,4,1097,79,18,0.0692821368948247,83,1198,cult_other,2,cough
cd4_high_200,Kemper,3,3,28,35,7,0,3,28,7,0,0.263157894736842,10,38,cult_other,8,cough
cd4_high_200,Kerkhoff,16,26,89,163,74,10,16,89,74,10,0.476190476190476,90,189,cult_other,14,cough
cd4_high_200,Kufa,3,4,119,217,98,1,3,119,98,1,0.457013574660634,101,221,cult,2,cough
cd4_high_200,LaCourse,2,7,183,218,35,5,2,183,35,5,0.164444444444444,37,225,cult_other,3,cough
cd4_high_200,Mbu,29,50,342,546,204,21,29,342,204,21,0.390939597315436,233,596,cult_other,8,cough
cd4_high_200,Modi,11,29,351,436,85,18,11,351,85,18,0.206451612903226,96,465,cult_other,6,cough
cd4_high_200,Nguyen,4,16,223,294,71,12,4,223,71,12,0.241935483870968,75,310,cult_other,5,cough
cd4_high_200,Rangaka,6,34,683,722,39,28,6,683,39,28,0.0595238095238095,45,756,cult_other,4,cough
cd4_high_200,Reeve,18,44,363,474,111,26,18,363,111,26,0.249034749034749,129,518,cult_other,8,cough
cd4_high_200,Shapiro,13,15,177,269,92,2,13,177,92,2,0.369718309859155,105,284,cult_other,5,cough
cd4_high_200,Swindells,24,29,303,470,167,5,24,303,167,5,0.382765531062124,191,499,cult_other,6,cough
cd4_high_200,Thit,4,11,266,292,26,7,4,266,26,7,0.099009900990099,30,303,cult_other,4,cough
cd4_high_200,Yoon,31,48,345,557,212,17,31,345,212,17,0.401652892561983,243,605,cult_other,8,cough
pregnant,Bjerrum,1,1,19,23,4,0,1,19,4,0,0.208333333333333,5,24,cult_other,4,cough
pregnant,Hoffmann,8,35,1267,1369,102,27,8,1267,102,27,0.0783475783475783,110,1404,cult_other,2,cough
pregnant,Kerkhoff,0,0,14,20,6,0,0,14,6,0,0.3,6,20,cult_other,0,cough
pregnant,Kufa,1,1,7,10,3,0,1,7,3,0,0.363636363636364,4,11,cult,9,cough
pregnant,LaCourse,2,8,242,284,42,6,2,242,42,6,0.150684931506849,44,292,cult_other,3,cough
pregnant,Modi,2,7,110,122,12,5,2,110,12,5,0.108527131782946,14,129,cult_other,5,cough
pregnant,Swindells,1,1,5,9,4,0,1,5,4,0,0.5,5,10,cult_other,10,cough
pregnant,Yoon,2,2,27,41,14,0,2,27,14,0,0.372093023255814,16,43,cult_other,5,cough
all,Gersh,1,8,339,377,38,7,1,339,38,7,0.101298701298701,39,385,cult_other,2,crp_10
all,Kerkhoff,80,92,239,410,171,12,80,239,171,12,0.5,251,502,cult_other,18,crp_10
all,Reeve,72,96,418,649,231,24,72,418,231,24,0.406711409395973,303,745,cult_other,13,crp_10
all,Shapiro,33,42,276,383,107,9,33,276,107,9,0.329411764705882,140,425,cult_other,10,crp_10
all,Yoon,201,242,958,1283,325,41,201,958,325,41,0.344918032786885,526,1525,cult_other,16,crp_10
art,Gersh,1,8,337,373,36,7,1,337,36,7,0.0971128608923885,37,381,cult_other,2,crp_10
noart,Gersh,0,0,0,1,1,0,0,0,1,0,1,1,1,cult_other,0,crp_10
noart,Kerkhoff,80,92,239,410,171,12,80,239,171,12,0.5,251,502,cult_other,18,crp_10
noart,Reeve,72,96,418,649,231,24,72,418,231,24,0.406711409395973,303,745,cult_other,13,crp_10
noart,Shapiro,33,42,276,383,107,9,33,276,107,9,0.329411764705882,140,425,cult_other,10,crp_10
noart,Yoon,201,242,958,1283,325,41,201,958,325,41,0.344918032786885,526,1525,cult_other,16,crp_10
cd4_less_200,Gersh,0,2,34,41,7,2,0,34,7,2,0.162790697674419,7,43,cult_other,5,crp_10
cd4_less_200,Kerkhoff,59,66,142,252,110,7,59,142,110,7,0.531446540880503,169,318,cult_other,21,crp_10
cd4_less_200,Reeve,40,44,72,145,73,4,40,72,73,4,0.597883597883598,113,189,cult_other,23,crp_10
cd4_less_200,Shapiro,22,25,52,102,50,3,22,52,50,3,0.566929133858268,72,127,cult_other,20,crp_10
cd4_less_200,Yoon,168,194,507,726,219,26,168,507,219,26,0.420652173913043,387,920,cult_other,21,crp_10
cd4_high_200,Gersh,1,4,249,269,20,3,1,249,20,3,0.0769230769230769,21,273,cult_other,1,crp_10
cd4_high_200,Kerkhoff,21,26,97,157,60,5,21,97,60,5,0.442622950819672,81,183,cult_other,14,crp_10
cd4_high_200,Reeve,23,42,311,442,131,19,23,311,131,19,0.318181818181818,154,484,cult_other,9,crp_10
cd4_high_200,Shapiro,9,15,217,269,52,6,9,217,52,6,0.214788732394366,61,284,cult_other,5,crp_10
cd4_high_200,Yoon,33,48,451,557,106,15,33,451,106,15,0.229752066115702,139,605,cult_other,8,crp_10
pregnant,Kerkhoff,0,0,6,19,13,0,0,6,13,0,0.68421052631579,13,19,cult_other,0,crp_10
pregnant,Yoon,2,2,30,41,11,0,2,30,11,0,0.302325581395349,13,43,cult_other,5,crp_10
all,Gersh,2,8,334,377,43,6,2,334,43,6,0.116883116883117,45,385,cult_other,2,crp_8
all,Kerkhoff,82,92,224,410,186,10,82,224,186,10,0.533864541832669,268,502,cult_other,18,crp_8
all,Reeve,75,96,386,649,263,21,75,386,263,21,0.453691275167785,338,745,cult_other,13,crp_8
all,Shapiro,33,42,263,383,120,9,33,263,120,9,0.36,153,425,cult_other,10,crp_8
all,Yoon,208,242,921,1283,362,34,208,921,362,34,0.373770491803279,570,1525,cult_other,16,crp_8
art,Gersh,2,8,332,373,41,6,2,332,41,6,0.112860892388451,43,381,cult_other,2,crp_8
noart,Gersh,0,0,0,1,1,0,0,0,1,0,1,1,1,cult_other,0,crp_8
noart,Kerkhoff,82,92,224,410,186,10,82,224,186,10,0.533864541832669,268,502,cult_other,18,crp_8
noart,Reeve,75,96,386,649,263,21,75,386,263,21,0.453691275167785,338,745,cult_other,13,crp_8
noart,Shapiro,33,42,263,383,120,9,33,263,120,9,0.36,153,425,cult_other,10,crp_8
noart,Yoon,208,242,921,1283,362,34,208,921,362,34,0.373770491803279,570,1525,cult_other,16,crp_8
cd4_less_200,Gersh,1,2,34,41,7,1,1,34,7,1,0.186046511627907,8,43,cult_other,5,crp_8
cd4_less_200,Kerkhoff,60,66,133,252,119,6,60,133,119,6,0.562893081761006,179,318,cult_other,21,crp_8
cd4_less_200,Reeve,41,44,63,145,82,3,41,63,82,3,0.650793650793651,123,189,cult_other,23,crp_8
cd4_less_200,Shapiro,22,25,48,102,54,3,22,48,54,3,0.598425196850394,76,127,cult_other,20,crp_8
cd4_less_200,Yoon,174,194,484,726,242,20,174,484,242,20,0.452173913043478,416,920,cult_other,21,crp_8
cd4_high_200,Gersh,1,4,244,269,25,3,1,244,25,3,0.0952380952380952,26,273,cult_other,1,crp_8
cd4_high_200,Kerkhoff,22,26,91,157,66,4,22,91,66,4,0.480874316939891,88,183,cult_other,14,crp_8
cd4_high_200,Reeve,25,42,290,442,152,17,25,290,152,17,0.365702479338843,177,484,cult_other,9,crp_8
cd4_high_200,Shapiro,9,15,208,269,61,6,9,208,61,6,0.246478873239437,70,284,cult_other,5,crp_8
cd4_high_200,Yoon,34,48,437,557,120,14,34,437,120,14,0.254545454545455,154,605,cult_other,8,crp_8
pregnant,Kerkhoff,0,0,5,19,14,0,0,5,14,0,0.736842105263158,14,19,cult_other,0,crp_8
pregnant,Yoon,2,2,29,41,12,0,2,29,12,0,0.325581395348837,14,43,cult_other,5,crp_8
all,Gersh,3,8,300,377,77,5,3,300,77,5,0.207792207792208,80,385,cult_other,2,crp_5
all,Kerkhoff,84,92,182,410,228,8,84,182,228,8,0.621513944223108,312,502,cult_other,18,crp_5
all,Reeve,82,96,319,649,330,14,82,319,330,14,0.553020134228188,412,745,cult_other,13,crp_5
all,Shapiro,38,42,221,383,162,4,38,221,162,4,0.470588235294118,200,425,cult_other,10,crp_5
all,Yoon,214,242,813,1283,470,28,214,813,470,28,0.448524590163934,684,1525,cult_other,16,crp_5
art,Gersh,3,8,298,373,75,5,3,298,75,5,0.204724409448819,78,381,cult_other,2,crp_5
noart,Gersh,0,0,0,1,1,0,0,0,1,0,1,1,1,cult_other,0,crp_5
noart,Kerkhoff,84,92,182,410,228,8,84,182,228,8,0.621513944223108,312,502,cult_other,18,crp_5
noart,Reeve,82,96,319,649,330,14,82,319,330,14,0.553020134228188,412,745,cult_other,13,crp_5
noart,Shapiro,38,42,221,383,162,4,38,221,162,4,0.470588235294118,200,425,cult_other,10,crp_5
noart,Yoon,214,242,813,1283,470,28,214,813,470,28,0.448524590163934,684,1525,cult_other,16,crp_5
cd4_less_200,Gersh,1,2,31,41,10,1,1,31,10,1,0.255813953488372,11,43,cult_other,5,crp_5
cd4_less_200,Kerkhoff,60,66,106,252,146,6,60,106,146,6,0.647798742138365,206,318,cult_other,21,crp_5
cd4_less_200,Reeve,41,44,43,145,102,3,41,43,102,3,0.756613756613757,143,189,cult_other,23,crp_5
cd4_less_200,Shapiro,24,25,38,102,64,1,24,38,64,1,0.692913385826772,88,127,cult_other,20,crp_5
cd4_less_200,Yoon,178,194,428,726,298,16,178,428,298,16,0.517391304347826,476,920,cult_other,21,crp_5
cd4_high_200,Gersh,1,4,220,269,49,3,1,220,49,3,0.183150183150183,50,273,cult_other,1,crp_5
cd4_high_200,Kerkhoff,24,26,76,157,81,2,24,76,81,2,0.573770491803279,105,183,cult_other,14,crp_5
cd4_high_200,Reeve,32,42,249,442,193,10,32,249,193,10,0.464876033057851,225,484,cult_other,9,crp_5
cd4_high_200,Shapiro,12,15,178,269,91,3,12,178,91,3,0.362676056338028,103,284,cult_other,5,crp_5
cd4_high_200,Yoon,36,48,385,557,172,12,36,385,172,12,0.343801652892562,208,605,cult_other,8,crp_5
pregnant,Kerkhoff,0,0,4,19,15,0,0,4,15,0,0.789473684210526,15,19,cult_other,0,crp_5
pregnant,Yoon,2,2,25,41,16,0,2,25,16,0,0.418604651162791,18,43,cult_other,5,crp_5
all,Affolabi,76,118,2049,2608,559,42,76,2049,559,42,0.232942039618489,635,2726,cult_other,4,cxr_abn
all,Ahmad,40,55,222,536,314,15,40,222,314,15,0.598984771573604,354,591,cult_other,9,cxr_abn
all,Hanifa,52,62,116,286,170,10,52,116,170,10,0.637931034482759,222,348,cult_other,18,cxr_abn
all,Kerkhoff,69,92,215,385,170,23,69,215,170,23,0.50104821802935,239,477,cult_other,19,cxr_abn
all,Kufa,20,23,236,361,125,3,20,236,125,3,0.377604166666667,145,384,cult,6,cxr_abn
all,Modi,52,69,301,497,196,17,52,301,196,17,0.438162544169611,248,566,cult_other,12,cxr_abn
all,Swindells,29,54,514,644,130,25,29,514,130,25,0.227793696275072,159,698,cult_other,8,cxr_abn
all,Thit,16,26,266,406,140,10,16,266,140,10,0.361111111111111,156,432,cult_other,6,cxr_abn
art,Affolabi,29,44,1310,1706,396,15,29,1310,396,15,0.242857142857143,425,1750,cult_other,3,cxr_abn
art,Ahmad,18,23,161,392,231,5,18,161,231,5,0.6,249,415,cult_other,6,cxr_abn
art,Kufa,8,8,127,189,62,0,8,127,62,0,0.355329949238579,70,197,cult,4,cxr_abn
art,Thit,12,19,197,298,101,7,12,197,101,7,0.356466876971609,113,317,cult_other,6,cxr_abn
noart,Affolabi,47,74,739,902,163,27,47,739,163,27,0.21516393442623,210,976,cult_other,8,cxr_abn
noart,Ahmad,22,32,61,144,83,10,22,61,83,10,0.596590909090909,105,176,cult_other,18,cxr_abn
noart,Hanifa,52,62,116,286,170,10,52,116,170,10,0.637931034482759,222,348,cult_other,18,cxr_abn
noart,Kerkhoff,69,92,215,385,170,23,69,215,170,23,0.50104821802935,239,477,cult_other,19,cxr_abn
noart,Kufa,12,15,109,172,63,3,12,109,63,3,0.401069518716578,75,187,cult,8,cxr_abn
noart,Modi,52,69,301,497,196,17,52,301,196,17,0.438162544169611,248,566,cult_other,12,cxr_abn
noart,Swindells,29,54,514,644,130,25,29,514,130,25,0.227793696275072,159,698,cult_other,8,cxr_abn
noart,Thit,4,7,69,108,39,3,4,69,39,3,0.373913043478261,43,115,cult_other,6,cxr_abn
cd4_less_200,Affolabi,39,63,484,626,142,24,39,484,142,24,0.262699564586357,181,689,cult_other,9,cxr_abn
cd4_less_200,Ahmad,20,27,63,148,85,7,20,63,85,7,0.6,105,175,cult_other,15,cxr_abn
cd4_less_200,Hanifa,50,59,110,270,160,9,50,110,160,9,0.638297872340426,210,329,cult_other,18,cxr_abn
cd4_less_200,Kerkhoff,50,66,141,243,102,16,50,141,102,16,0.491909385113269,152,309,cult_other,21,cxr_abn
cd4_less_200,Kufa,16,19,94,156,62,3,16,94,62,3,0.445714285714286,78,175,cult,11,cxr_abn
cd4_less_200,Modi,30,38,67,131,64,8,30,67,64,8,0.556213017751479,94,169,cult_other,22,cxr_abn
cd4_less_200,Swindells,13,27,140,190,50,14,13,140,50,14,0.290322580645161,63,217,cult_other,12,cxr_abn
cd4_less_200,Thit,11,17,73,130,57,6,11,73,57,6,0.462585034013605,68,147,cult_other,12,cxr_abn
cd4_high_200,Affolabi,32,49,1519,1918,399,17,32,1519,399,17,0.219115404168785,431,1967,cult_other,2,cxr_abn
cd4_high_200,Ahmad,20,28,159,388,229,8,20,159,229,8,0.598557692307692,249,416,cult_other,7,cxr_abn
cd4_high_200,Hanifa,1,2,6,15,9,1,1,6,9,1,0.588235294117647,10,17,cult_other,12,cxr_abn
cd4_high_200,Kerkhoff,18,25,73,141,68,7,18,73,68,7,0.518072289156627,86,166,cult_other,15,cxr_abn
cd4_high_200,Kufa,4,4,142,205,63,0,4,142,63,0,0.320574162679426,67,209,cult,2,cxr_abn
